site_id,month,avg_days_over_0,avg_days_over_10,avg_days_over_20,avg_days_over_30,avg_days_over_40,avg_days_over_50,avg_days_over_60,avg_days_over_70,avg_days_over_80,avg_days_over_90,avg_days_over_100
157,10,15.8,9.6,2.8,1.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0
157,11,11.8,4.4,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,12,9.4,3.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,1,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,2,4.0,2.0,0.8,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0
158,3,7.4,5.6,5.0,4.4,2.0,0.4,0.0,0.0,0.0,0.0,0.0
158,4,8.2,7.4,6.0,5.6,4.0,2.4,0.4,0.0,0.0,0.0,0.0
158,5,10.0,8.6,7.4,6.8,6.2,3.8,1.4,0.6,0.4,0.2,0.2
158,6,12.2,10.2,8.2,6.8,5.0,1.8,1.0,0.6,0.4,0.4,0.2
158,7,16.4,14.2,12.2,10.6,7.8,3.2,1.4,0.8,0.6,0.6,0.2
158,8,12.6,9.4,7.0,6.2,4.2,1.0,0.2,0.2,0.2,0.2,0.2
158,9,11.6,9.2,7.4,6.4,4.6,0.8,0.2,0.2,0.0,0.0,0.0
158,10,2.0,1.4,1.0,1.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0
158,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,3,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,4,8.0,1.0,0.6,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2
159,5,11.6,2.0,0.8,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.2
159,6,16.2,2.8,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,7,12.8,2.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,8,9.2,1.6,0.6,0.4,0.4,0.4,0.4,0.2,0.0,0.0,0.0
159,9,17.6,3.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,10,7.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,12,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,1,5.2,4.6,4.0,3.4,3.2,3.0,2.6,1.6,1.6,1.4,1.0
160,2,8.4,8.4,8.0,6.8,6.0,5.8,5.2,5.2,4.8,3.6,3.0
160,3,3.6,3.6,3.0,3.0,2.8,2.8,2.8,2.2,2.0,1.8,1.8
160,4,3.4,3.4,3.4,3.2,3.2,2.8,2.6,2.2,2.0,2.0,2.0
160,5,2.0,2.0,2.0,2.0,1.4,1.2,1.0,1.0,0.8,0.8,0.4
160,6,4.0,3.4,2.6,2.4,1.8,1.6,1.4,1.2,0.8,0.6,0.4
160,7,4.4,4.4,4.4,4.2,3.6,3.2,2.6,2.4,1.8,1.6,1.4
160,8,3.6,3.0,2.2,2.2,1.8,1.6,1.4,1.2,1.0,1.0,1.0
160,9,3.8,3.8,3.8,3.6,3.6,3.4,3.0,2.4,2.2,2.0,1.8
160,10,10.4,10.0,9.4,8.2,7.2,6.6,5.6,5.0,4.6,4.0,3.6
160,11,7.2,6.6,5.8,5.0,4.4,3.6,3.0,2.4,1.2,1.0,0.8
160,12,6.6,4.8,4.8,4.6,3.6,2.6,2.2,1.4,1.2,1.0,0.6
161,1,8.6,5.8,4.0,2.6,1.8,1.6,1.0,0.6,0.6,0.0,0.0
161,2,8.4,6.8,5.6,3.8,3.0,1.6,1.2,1.0,0.8,0.8,0.4
161,3,11.0,9.2,8.2,5.8,4.4,3.8,3.0,2.8,2.2,1.4,1.0
161,4,10.0,9.0,8.2,6.4,5.6,4.6,3.2,2.8,2.2,2.0,1.4
161,5,9.2,7.2,6.2,4.4,3.6,2.6,2.0,2.0,1.6,0.8,0.8
161,6,8.8,6.6,4.8,4.0,2.8,2.0,1.8,1.8,1.6,1.4,1.0
161,7,8.8,7.6,6.6,3.6,2.6,2.0,1.8,1.6,1.4,1.0,0.6
161,8,9.8,8.6,6.8,4.2,3.6,3.4,3.0,2.8,2.4,2.0,1.4
161,9,8.6,6.8,5.4,4.4,3.2,2.2,1.2,1.2,0.8,0.4,0.2
161,10,10.8,8.4,6.4,3.8,2.6,2.2,0.6,0.4,0.4,0.2,0.2
161,11,8.0,6.0,4.0,2.6,1.8,1.6,1.2,0.4,0.0,0.0,0.0
161,12,8.2,5.4,3.0,1.8,0.6,0.6,0.4,0.2,0.2,0.0,0.0
162,1,8.2,4.8,2.2,2.0,1.2,1.2,0.6,0.2,0.2,0.0,0.0
162,2,9.2,6.6,3.8,3.4,2.4,2.4,1.6,0.8,0.4,0.4,0.2
162,3,9.2,8.0,6.0,4.6,3.8,3.2,2.2,2.0,1.6,1.6,1.4
162,4,10.4,7.6,5.6,3.8,2.8,2.2,1.6,1.2,1.2,1.2,0.8
162,5,9.2,7.8,5.6,4.2,2.6,1.8,1.2,1.2,1.2,1.0,1.0
162,6,10.8,7.8,5.4,4.4,2.4,2.0,0.8,0.2,0.0,0.0,0.0
162,7,10.6,7.8,5.2,4.6,3.6,2.8,2.0,1.6,1.0,0.8,0.8
162,8,9.6,7.0,5.0,4.0,2.6,2.0,1.4,1.2,0.8,0.4,0.2
162,9,8.2,6.4,4.0,3.8,2.8,2.0,1.4,1.0,0.6,0.2,0.2
162,10,6.0,4.0,1.4,1.0,0.6,0.6,0.6,0.4,0.4,0.2,0.2
162,11,8.6,4.0,1.0,0.6,0.4,0.2,0.2,0.2,0.2,0.0,0.0
162,12,5.2,2.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,1,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,2,1.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,3,0.8,0.6,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2
163,4,11.6,4.4,2.6,1.6,1.6,1.0,0.6,0.6,0.2,0.2,0.2
163,5,10.6,4.2,1.4,1.2,1.0,0.8,0.6,0.0,0.0,0.0,0.0
163,6,17.0,7.8,2.4,1.8,0.4,0.4,0.4,0.4,0.4,0.4,0.4
163,7,16.4,8.8,4.2,3.2,2.2,1.6,1.2,1.0,0.4,0.2,0.2
163,8,18.2,11.0,6.6,4.4,3.0,2.4,1.4,1.0,0.8,0.6,0.6
163,9,15.0,7.4,2.2,1.4,0.8,0.2,0.0,0.0,0.0,0.0,0.0
163,10,12.2,4.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,11,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,12,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,1,2.0,1.2,0.4,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0
164,2,1.6,1.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0
164,3,2.0,2.0,1.6,1.2,1.2,1.0,1.0,0.8,0.8,0.8,0.6
164,4,3.0,3.0,2.4,2.2,1.8,1.6,1.6,1.6,1.4,0.8,0.8
164,5,3.4,3.0,2.2,1.8,1.8,1.6,1.2,1.2,1.0,1.0,0.8
164,6,6.2,5.6,4.4,4.0,3.4,3.4,2.6,2.2,1.6,1.2,1.2
164,7,5.4,5.0,3.2,2.8,2.4,2.2,1.6,1.2,1.0,1.0,1.0
164,8,8.4,7.8,4.0,3.2,2.4,1.8,1.4,0.8,0.6,0.6,0.6
164,9,5.0,4.8,2.8,2.2,1.4,1.4,0.8,0.6,0.4,0.4,0.2
164,10,4.0,2.2,1.0,0.6,0.6,0.2,0.2,0.0,0.0,0.0,0.0
164,11,3.6,2.8,1.2,1.0,0.8,0.4,0.2,0.2,0.2,0.2,0.0
164,12,1.2,1.2,0.4,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0
165,1,3.4,2.2,1.4,1.0,0.6,0.4,0.2,0.0,0.0,0.0,0.0
165,2,5.0,4.0,2.6,2.0,1.6,1.6,0.8,0.2,0.2,0.2,0.0
165,3,4.8,4.4,4.0,3.4,3.0,2.8,2.6,2.6,2.4,2.2,1.6
165,4,5.2,5.0,4.8,4.0,4.0,3.4,3.2,3.2,3.2,3.0,3.0
165,5,6.6,5.4,5.0,4.8,4.4,3.8,3.4,3.0,2.4,1.8,1.4
165,6,7.2,6.6,5.4,4.8,4.6,4.4,3.8,3.6,3.4,2.6,1.8
165,7,8.6,8.4,8.0,6.8,6.2,6.0,5.4,4.8,4.2,3.6,3.0
165,8,7.6,7.2,6.0,5.2,5.2,5.2,4.4,3.8,3.4,3.0,2.8
165,9,4.8,4.0,3.6,2.8,2.4,2.0,2.0,1.8,1.4,0.8,0.8
165,10,3.6,2.4,1.4,1.0,0.4,0.4,0.2,0.2,0.2,0.2,0.2
165,11,1.2,0.8,0.8,0.6,0.4,0.2,0.0,0.0,0.0,0.0,0.0
165,12,2.4,1.2,1.0,0.6,0.4,0.2,0.0,0.0,0.0,0.0,0.0
166,1,5.4,4.2,3.2,1.8,1.0,0.2,0.0,0.0,0.0,0.0,0.0
166,2,4.4,3.6,3.4,2.6,2.2,1.6,0.6,0.4,0.2,0.2,0.2
166,3,3.6,3.4,3.4,2.8,2.8,2.4,1.6,1.4,1.4,1.2,1.0
166,4,3.6,3.0,2.6,2.4,2.0,2.0,2.0,1.2,1.2,1.0,0.8
166,5,1.4,1.2,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.2,0.0
166,6,7.6,6.6,6.4,5.4,4.4,3.6,3.4,2.6,1.4,0.6,0.6
166,7,11.4,11.0,10.2,9.8,8.2,6.6,5.0,4.0,3.0,2.2,1.4
166,8,18.2,17.6,16.2,14.4,12.8,10.0,8.6,6.8,5.0,4.2,3.0
166,9,7.6,6.4,5.2,4.6,3.6,2.4,1.6,0.8,0.4,0.0,0.0
166,10,4.8,3.6,3.2,2.2,1.2,0.6,0.6,0.4,0.0,0.0,0.0
166,11,1.0,1.0,0.6,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0
166,12,4.2,3.0,1.4,0.8,0.4,0.2,0.0,0.0,0.0,0.0,0.0
168,1,5.4,2.4,1.8,0.8,0.4,0.2,0.0,0.0,0.0,0.0,0.0
168,2,5.4,4.0,3.4,2.6,1.2,1.0,0.8,0.4,0.4,0.2,0.0
168,3,5.6,3.8,2.8,2.6,1.8,1.2,0.6,0.4,0.4,0.4,0.4
168,4,4.4,3.2,2.4,2.4,2.2,1.6,1.0,0.6,0.6,0.4,0.4
168,5,5.6,3.8,2.6,2.2,1.4,1.0,0.4,0.2,0.0,0.0,0.0
168,6,9.4,6.6,4.6,4.2,3.4,2.4,0.8,0.6,0.4,0.4,0.4
168,7,12.6,9.2,7.2,5.6,4.8,3.8,1.4,0.8,0.6,0.4,0.2
168,8,14.6,11.0,8.0,6.0,5.2,3.8,1.8,1.0,0.8,0.8,0.8
168,9,6.6,5.0,4.4,4.2,2.8,2.0,1.2,0.8,0.4,0.4,0.2
168,10,6.4,4.2,1.8,1.2,1.0,0.6,0.0,0.0,0.0,0.0,0.0
168,11,5.4,2.0,1.2,1.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0
168,12,5.6,1.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,1,6.6,4.6,3.2,1.8,1.6,0.8,0.4,0.0,0.0,0.0,0.0
169,2,10.4,7.2,5.0,3.8,2.6,2.2,1.6,1.2,0.6,0.4,0.4
169,3,9.2,8.4,6.8,5.2,4.8,4.2,3.8,2.8,2.2,1.4,1.0
169,4,8.0,7.4,5.8,5.2,4.8,4.0,3.2,3.0,2.4,1.6,1.4
169,5,7.4,7.0,5.8,5.2,5.0,5.0,4.4,3.8,3.0,2.2,2.0
169,6,8.6,7.8,6.2,4.4,3.6,3.6,3.6,3.0,2.2,2.0,1.8
169,7,7.8,7.2,5.2,4.4,3.4,2.0,2.0,1.8,1.8,1.4,1.2
169,8,10.0,8.0,6.4,5.0,4.2,3.4,2.8,2.2,2.2,2.0,1.8
169,9,7.8,6.8,5.6,4.0,3.0,2.8,2.8,2.4,2.0,1.6,1.2
169,10,7.2,6.2,3.6,2.2,2.0,1.6,1.6,1.0,1.0,1.0,0.4
169,11,6.8,4.6,3.2,2.4,2.2,1.4,0.8,0.6,0.4,0.4,0.0
169,12,6.6,3.8,2.6,2.0,1.4,1.2,0.8,0.8,0.4,0.4,0.0
170,1,4.6,2.8,2.2,1.2,0.8,0.4,0.2,0.2,0.0,0.0,0.0
170,2,6.8,5.0,3.6,2.8,1.8,1.6,1.4,1.2,1.0,0.6,0.6
170,3,7.0,7.0,6.2,5.0,4.8,4.4,3.8,3.2,2.6,2.6,2.2
170,4,6.8,5.2,3.6,3.0,2.8,2.6,2.2,1.8,1.8,1.6,1.0
170,5,8.2,7.0,5.6,4.4,3.8,3.0,2.8,2.0,1.6,1.6,1.0
170,6,8.4,7.6,6.8,5.2,4.4,3.6,3.6,3.2,2.2,1.8,1.4
170,7,10.0,9.2,7.4,6.0,4.4,4.0,3.2,2.8,2.0,1.6,1.4
170,8,10.6,9.8,8.2,6.4,4.8,4.2,3.8,2.8,2.8,2.6,2.0
170,9,8.2,7.0,6.6,3.6,3.0,1.8,1.2,0.8,0.6,0.6,0.6
170,10,5.4,2.8,2.2,1.0,0.6,0.4,0.2,0.2,0.2,0.0,0.0
170,11,2.6,1.4,1.2,1.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0
170,12,3.6,1.4,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,1,6.0,1.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,2,5.0,3.4,2.4,2.0,1.2,1.0,0.6,0.4,0.4,0.0,0.0
171,3,5.0,4.2,3.8,3.4,2.4,2.0,1.8,1.4,1.4,1.2,1.0
171,4,4.2,3.2,2.4,2.2,1.6,1.2,0.8,0.6,0.4,0.4,0.2
171,5,6.2,4.6,3.2,2.8,2.6,2.2,2.0,1.4,1.2,1.0,0.8
171,6,5.4,4.2,3.2,3.2,2.4,1.8,1.8,1.6,0.8,0.8,0.6
171,7,8.0,6.4,5.6,4.2,3.4,2.6,2.4,2.2,2.0,1.4,1.4
171,8,8.2,7.0,5.8,4.8,4.4,4.0,2.8,2.2,1.8,1.4,1.4
171,9,6.2,5.2,4.6,3.8,3.0,2.2,1.6,1.4,1.4,1.4,1.4
171,10,4.4,2.0,1.4,1.2,1.2,0.8,0.6,0.6,0.4,0.4,0.2
171,11,5.2,2.2,1.4,0.8,0.8,0.4,0.0,0.0,0.0,0.0,0.0
171,12,5.2,1.4,0.6,0.6,0.4,0.2,0.0,0.0,0.0,0.0,0.0
172,1,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,2,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,3,6.8,3.6,2.2,1.4,0.6,0.4,0.4,0.4,0.2,0.2,0.2
172,4,6.0,3.4,2.4,1.6,0.8,0.4,0.4,0.2,0.2,0.2,0.0
172,5,8.0,5.6,3.8,2.4,2.0,2.0,1.6,1.4,0.4,0.4,0.2
172,6,9.2,5.6,3.6,2.2,1.8,1.2,1.0,0.6,0.4,0.4,0.2
172,7,13.2,8.8,6.0,4.4,3.6,2.8,1.8,1.0,0.4,0.2,0.2
172,8,11.0,6.0,3.2,2.0,1.6,1.2,1.2,1.0,0.6,0.4,0.4
172,9,7.2,3.8,1.4,0.8,0.6,0.2,0.0,0.0,0.0,0.0,0.0
172,10,5.6,1.6,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0
172,11,2.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,12,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,1,3.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,2,5.0,2.6,0.6,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0
173,3,3.8,2.4,1.0,1.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0
173,4,3.8,2.6,2.2,1.4,1.0,0.6,0.4,0.4,0.4,0.2,0.2
173,5,8.0,6.2,2.6,1.8,1.2,1.2,0.8,0.8,0.6,0.4,0.4
173,6,8.8,5.8,3.4,2.6,2.2,1.4,1.0,0.6,0.4,0.4,0.2
173,7,14.2,9.4,3.8,2.6,2.2,1.8,1.4,1.4,1.4,0.8,0.8
173,8,10.0,7.4,4.6,3.6,2.8,2.6,2.4,2.4,2.4,2.2,2.0
173,9,6.6,4.2,2.6,1.6,1.4,1.2,0.8,0.6,0.4,0.4,0.4
173,10,6.0,2.4,1.0,0.6,0.4,0.4,0.2,0.0,0.0,0.0,0.0
173,11,2.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,2,1.2,0.8,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,3,4.2,3.8,3.2,2.6,2.2,0.8,0.4,0.2,0.2,0.0,0.0
174,4,4.4,2.8,2.2,2.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0
174,5,5.4,4.8,3.6,2.8,0.6,0.2,0.2,0.2,0.2,0.2,0.0
174,6,7.8,6.0,4.0,1.6,0.6,0.2,0.2,0.2,0.2,0.0,0.0
174,7,13.0,11.8,9.0,4.6,1.8,0.4,0.0,0.0,0.0,0.0,0.0
174,8,9.8,9.2,8.2,6.2,2.8,1.6,0.8,0.6,0.0,0.0,0.0
174,9,7.6,6.0,4.6,3.4,1.6,0.8,0.6,0.2,0.2,0.0,0.0
174,10,0.8,0.6,0.4,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0
174,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,1,8.0,4.4,2.4,1.6,1.0,0.2,0.2,0.0,0.0,0.0,0.0
175,2,6.8,5.4,3.8,1.8,0.6,0.2,0.0,0.0,0.0,0.0,0.0
175,3,6.8,5.6,3.6,2.2,1.4,1.2,1.0,0.8,0.2,0.0,0.0
175,4,5.4,3.4,2.8,2.0,1.2,0.8,0.6,0.2,0.2,0.2,0.2
175,5,7.4,4.4,3.2,2.6,1.8,1.6,1.0,0.6,0.2,0.0,0.0
175,6,5.6,3.4,2.0,1.2,0.8,0.2,0.0,0.0,0.0,0.0,0.0
175,7,6.6,3.6,2.4,1.4,1.0,0.8,0.4,0.2,0.2,0.2,0.0
175,8,7.2,5.0,4.2,3.0,2.4,2.0,1.4,1.2,0.6,0.0,0.0
175,9,10.6,9.0,7.2,6.4,4.2,3.4,2.2,0.8,0.4,0.4,0.2
175,10,10.4,8.6,6.8,5.6,3.6,2.4,1.6,1.0,0.4,0.2,0.0
175,11,7.0,5.4,4.0,2.4,0.8,0.6,0.4,0.4,0.4,0.0,0.0
175,12,6.4,4.2,2.2,1.0,0.6,0.4,0.2,0.0,0.0,0.0,0.0
176,1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,2,2.8,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,3,6.4,4.6,1.2,0.4,0.2,0.2,0.2,0.2,0.2,0.0,0.0
176,4,6.2,4.6,2.4,1.6,1.0,0.6,0.6,0.6,0.6,0.4,0.4
176,5,9.8,7.6,6.0,4.0,2.8,2.6,2.2,2.0,2.0,1.8,1.4
176,6,10.2,7.4,5.2,3.4,3.0,2.0,1.8,1.6,1.4,1.4,1.2
176,7,12.6,11.2,7.4,5.2,3.8,2.4,1.8,1.6,1.4,1.4,1.4
176,8,11.4,10.0,6.8,5.0,2.8,2.2,1.6,1.6,1.6,1.2,1.2
176,9,8.2,7.2,3.4,1.8,1.4,1.2,0.8,0.8,0.6,0.4,0.2
176,10,6.0,2.2,0.6,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0
176,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,12,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,1,7.0,2.6,1.8,0.8,0.6,0.4,0.2,0.0,0.0,0.0,0.0
177,2,7.2,3.8,2.8,2.2,1.4,1.2,1.0,0.8,0.6,0.6,0.4
177,3,8.0,5.6,4.2,3.4,3.2,3.0,2.8,2.6,2.4,2.4,2.2
177,4,9.4,7.6,5.6,5.2,4.0,3.6,3.4,3.4,3.2,3.0,3.0
177,5,10.4,5.8,3.6,3.2,2.6,2.2,1.8,1.6,1.2,1.2,1.2
177,6,9.4,5.6,4.6,3.6,2.8,2.0,2.0,1.6,1.4,1.4,1.2
177,7,9.4,5.4,4.0,3.0,2.4,2.0,1.8,1.8,1.6,1.6,1.4
177,8,10.6,8.0,7.0,6.0,5.6,4.6,3.6,3.4,3.2,3.0,2.6
177,9,8.2,4.0,2.8,2.4,2.2,1.6,1.4,0.8,0.6,0.4,0.2
177,10,4.8,1.8,1.8,0.8,0.4,0.4,0.4,0.2,0.0,0.0,0.0
177,11,5.8,3.0,2.0,2.0,1.8,1.8,1.0,0.6,0.0,0.0,0.0
177,12,6.6,1.6,1.0,0.6,0.4,0.4,0.4,0.2,0.0,0.0,0.0
178,1,6.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,2,9.0,3.2,2.0,1.2,0.4,0.4,0.0,0.0,0.0,0.0,0.0
178,3,9.0,4.2,2.8,1.4,0.6,0.6,0.6,0.4,0.4,0.4,0.4
178,4,9.2,6.2,5.0,3.2,2.6,2.0,1.4,1.4,1.0,0.8,0.8
178,5,11.8,6.6,4.2,3.0,1.6,1.6,0.6,0.4,0.4,0.4,0.4
178,6,9.2,4.2,3.6,1.8,0.6,0.2,0.2,0.0,0.0,0.0,0.0
178,7,7.4,3.4,2.2,1.6,1.2,0.6,0.4,0.4,0.4,0.2,0.0
178,8,6.8,4.2,3.4,2.2,1.6,0.8,0.8,0.6,0.6,0.6,0.6
178,9,9.2,3.0,1.4,0.8,0.8,0.6,0.6,0.4,0.2,0.2,0.0
178,10,9.2,3.8,2.4,1.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0
178,11,6.6,1.6,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,12,10.0,2.2,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,1,5.0,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,2,6.4,2.0,1.0,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0
179,3,6.0,3.4,1.6,1.4,0.8,0.8,0.6,0.4,0.4,0.4,0.4
179,4,7.2,5.0,3.2,2.0,1.2,1.2,0.8,0.8,0.8,0.4,0.4
179,5,8.8,5.6,3.8,2.0,1.4,1.4,0.8,0.4,0.0,0.0,0.0
179,6,7.4,5.2,3.6,2.0,0.8,0.4,0.2,0.2,0.2,0.2,0.2
179,7,10.4,7.4,3.6,2.0,0.8,0.4,0.2,0.2,0.0,0.0,0.0
179,8,13.4,8.8,5.6,3.6,2.6,1.4,0.8,0.4,0.4,0.0,0.0
179,9,7.8,4.8,2.4,1.6,0.8,0.4,0.2,0.0,0.0,0.0,0.0
179,10,4.6,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,11,4.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,12,3.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,3,0.4,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0
180,4,3.0,2.0,1.4,1.0,0.8,0.8,0.6,0.6,0.4,0.4,0.2
180,5,6.8,5.4,4.2,3.0,2.4,1.6,1.2,1.0,0.8,0.8,0.8
180,6,11.6,9.2,3.8,3.0,2.0,2.0,1.6,1.4,0.8,0.6,0.6
180,7,14.2,11.2,7.0,5.0,3.2,1.8,1.2,1.0,1.0,1.0,0.8
180,8,14.4,11.8,7.4,6.2,5.4,4.4,3.4,2.6,2.2,1.6,1.2
180,9,10.8,7.4,3.6,2.6,1.4,1.0,0.6,0.4,0.2,0.0,0.0
180,10,12.6,7.6,2.6,1.8,1.4,0.8,0.0,0.0,0.0,0.0,0.0
180,11,1.0,0.8,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,1,4.4,0.8,0.8,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0
181,2,4.6,2.2,0.8,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0
181,3,7.0,5.4,4.6,4.2,3.2,2.2,1.8,1.2,1.2,1.0,0.4
181,4,6.4,4.4,3.6,3.0,2.4,1.8,0.8,0.8,0.8,0.6,0.2
181,5,7.4,5.8,4.2,3.8,3.2,2.8,2.0,1.8,1.6,1.6,1.0
181,6,10.4,7.6,5.6,4.4,4.0,3.0,2.4,2.0,1.6,1.6,1.6
181,7,11.8,8.8,6.8,6.0,6.0,4.8,3.8,3.0,2.0,1.8,1.4
181,8,11.0,8.4,5.8,5.0,4.4,3.6,1.4,1.4,1.4,1.2,1.2
181,9,5.6,4.0,2.4,1.4,0.8,0.6,0.6,0.2,0.2,0.2,0.2
181,10,6.2,2.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,11,3.6,1.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,12,3.4,0.4,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
182,1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,3,1.4,1.4,1.2,1.2,1.0,1.0,1.0,1.0,0.6,0.4,0.2
182,4,5.0,3.0,2.2,2.0,1.8,1.4,1.4,1.0,1.0,0.8,0.8
182,5,12.4,10.4,9.6,7.4,6.4,6.0,5.4,4.8,3.6,3.2,2.8
182,6,24.2,19.4,16.8,15.6,13.8,12.8,12.2,11.0,9.8,9.2,8.2
182,7,25.4,22.6,19.2,17.0,15.8,14.4,13.8,13.4,12.8,12.4,11.8
182,8,24.4,21.6,19.8,18.4,16.6,15.6,15.2,13.8,12.4,11.2,9.8
182,9,14.2,11.6,10.4,10.0,9.4,8.8,7.8,6.2,6.0,5.4,5.2
182,10,4.4,3.0,2.0,1.6,0.8,0.8,0.6,0.4,0.2,0.2,0.2
